customer_id,ticket_id,creation_date,issue_type,priority,status,resolution_time_hours,satisfaction_rating,channel,agent_id
CUST_000570,TKT_00000240,2025-02-11,Service Change,Medium,Closed,5.806541673439662,4,App,AGT_038
CUST_000570,TKT_00000241,2025-04-22,Complaint,High,Closed,9.276640242481898,4,Phone,AGT_018
CUST_000357,TKT_00000242,2024-11-02,Service Change,Low,Closed,1.0965216578881047,3,App,AGT_006
CUST_000357,TKT_00000243,2024-10-26,Billing,High,Closed,11.66172407664048,4,In Store,AGT_013
CUST_000390,TKT_00000244,2025-07-30,Sales Inquiry,Low,Closed,1.5194981692370542,5,Email,AGT_034
CUST_000390,TKT_00000245,2025-07-11,Technical Support,High,Closed,28.996145425189106,4,Email,AGT_047
CUST_000390,TKT_00000246,2025-06-14,Service Change,Low,Closed,4.8882250541523256,4,Chat,AGT_014
CUST_000390,TKT_00000247,2025-06-09,Technical Support,Low,Open,66.02426221128086,2,App,AGT_048
CUST_000074,TKT_00000248,2025-07-12,Complaint,Medium,Open,35.9713852646309,5,Email,AGT_017
CUST_000525,TKT_00000249,2024-03-03,Service Change,Low,Open,5.25711291027503,3,Email,AGT_026
CUST_000525,TKT_00000250,2024-01-29,Sales Inquiry,Low,Closed,2.9652030938261036,4,App,AGT_022
CUST_000031,TKT_00000251,2022-01-14,Billing,Low,Closed,3.7841463992268243,4,Chat,AGT_036
CUST_000550,TKT_00000252,2024-05-03,Sales Inquiry,Medium,Closed,2.4280717264692937,5,Email,AGT_027
CUST_000140,TKT_00000253,2023-06-23,Technical Support,Low,Closed,7.296884388082662,5,Phone,AGT_031
CUST_000140,TKT_00000254,2023-05-06,Complaint,Low,Closed,25.564127150583804,4,App,AGT_030
CUST_000280,TKT_00000255,2022-09-18,Service Change,Medium,Closed,4.355977439465294,1,App,AGT_048
CUST_000097,TKT_00000256,2025-05-20,Billing,Low,Closed,17.383255558867187,4,Email,AGT_039
CUST_000856,TKT_00000257,2025-07-29,Service Change,Medium,Closed,6.318305226940773,4,Phone,AGT_002
CUST_000372,TKT_00000258,2025-03-20,Technical Support,High,Closed,66.4666511053913,4,In Store,AGT_035
CUST_000372,TKT_00000259,2024-03-28,Sales Inquiry,Medium,Closed,1.4854461671827963,5,Email,AGT_035
CUST_000675,TKT_00000260,2023-10-26,Service Change,High,Closed,4.150701745361646,3,In Store,AGT_015
CUST_000675,TKT_00000261,2023-02-12,Billing,Low,Closed,6.8850858347669055,5,In Store,AGT_018
CUST_000571,TKT_00000262,2024-11-20,Complaint,Medium,In Progress,27.178882547631574,5,Phone,AGT_008
CUST_000571,TKT_00000263,2025-04-04,Technical Support,Medium,Closed,27.03042961159687,5,Email,AGT_008
CUST_000352,TKT_00000264,2025-02-28,Billing,Medium,Closed,11.38221122737438,2,App,AGT_029
CUST_000352,TKT_00000265,2024-06-17,Service Change,Low,Closed,1.8826105455403526,3,Email,AGT_036
CUST_000352,TKT_00000266,2025-06-09,Technical Support,High,Closed,37.72465122580329,4,Chat,AGT_019
CUST_000152,TKT_00000267,2020-08-15,Billing,High,Closed,10.563419455056154,5,App,AGT_040
CUST_000520,TKT_00000268,2024-10-05,Service Change,Low,Closed,4.686223661713497,5,In Store,AGT_037
CUST_000520,TKT_00000269,2025-06-11,Service Change,High,In Progress,4.949996729210634,3,App,AGT_021
CUST_000783,TKT_00000270,2025-04-06,Billing,Medium,Closed,20.744434849058237,4,In Store,AGT_007
CUST_000783,TKT_00000271,2025-02-25,Sales Inquiry,Medium,Closed,0.8514113501071314,4,Email,AGT_050
CUST_000783,TKT_00000272,2024-11-27,Service Change,Medium,In Progress,3.4953349199697934,4,In Store,AGT_008
CUST_000544,TKT_00000273,2025-04-17,Complaint,High,Closed,10.777181611612267,5,In Store,AGT_005
CUST_000544,TKT_00000274,2024-12-09,Technical Support,Medium,Closed,71.8722300632024,2,In Store,AGT_024
CUST_000733,TKT_00000275,2025-01-30,Technical Support,Medium,Closed,37.86721155500739,5,Email,AGT_029
CUST_000317,TKT_00000276,2025-05-28,Sales Inquiry,Low,In Progress,0.9195797355583846,2,In Store,AGT_050
CUST_000182,TKT_00000277,2023-09-29,Sales Inquiry,Medium,Closed,1.278390341326547,4,Chat,AGT_035
CUST_000182,TKT_00000278,2024-12-24,Technical Support,Low,Closed,57.29249192999504,5,App,AGT_009
CUST_000072,TKT_00000279,2025-04-12,Service Change,Low,Closed,3.294984968360519,3,In Store,AGT_028
CUST_000291,TKT_00000280,2025-04-14,Billing,Low,Closed,11.553271751309984,5,App,AGT_030
CUST_000672,TKT_00000281,2024-01-01,Complaint,High,Closed,30.179226036672993,3,App,AGT_010
CUST_000260,TKT_00000282,2023-07-21,Service Change,Medium,In Progress,2.2602376920400076,4,App,AGT_041
CUST_000260,TKT_00000283,2024-07-13,Billing,Low,Closed,21.599997083179378,2,In Store,AGT_020
CUST_000841,TKT_00000284,2022-04-27,Technical Support,Low,Closed,65.77290288078797,5,Phone,AGT_002
CUST_000841,TKT_00000285,2024-10-29,Service Change,High,Closed,1.4938143950323328,3,App,AGT_041
CUST_000003,TKT_00000286,2023-07-21,Sales Inquiry,Low,Closed,1.2053524012885821,1,Chat,AGT_021
CUST_000003,TKT_00000287,2025-03-19,Billing,Medium,Closed,4.254981954417067,4,In Store,AGT_001
CUST_000003,TKT_00000288,2020-11-08,Service Change,High,In Progress,2.8593661308138594,3,Phone,AGT_004
CUST_000003,TKT_00000289,2025-02-27,Sales Inquiry,Low,In Progress,2.701070727089325,2,Phone,AGT_024
CUST_000478,TKT_00000290,2023-03-13,Service Change,Low,Closed,1.4132853073167155,3,Chat,AGT_040
CUST_000478,TKT_00000291,2022-05-27,Complaint,Low,Closed,7.792614149391078,4,In Store,AGT_002
CUST_000478,TKT_00000292,2025-05-28,Billing,Low,Closed,2.575787624235912,5,Email,AGT_042
CUST_000478,TKT_00000293,2022-12-22,Service Change,Low,Closed,1.8039026484215643,3,Phone,AGT_038
CUST_000585,TKT_00000294,2023-06-22,Sales Inquiry,Medium,Closed,1.2573221764297229,5,App,AGT_027
CUST_000585,TKT_00000295,2021-03-02,Billing,Low,Open,22.19155529634128,5,App,AGT_048
CUST_000585,TKT_00000296,2022-04-02,Sales Inquiry,Low,Closed,0.5471279122809769,5,Phone,AGT_037
CUST_000585,TKT_00000297,2023-02-22,Technical Support,Medium,Closed,9.045028533351582,3,Phone,AGT_046
CUST_000645,TKT_00000298,2023-04-25,Service Change,Low,Closed,2.232848612273679,2,Email,AGT_047
CUST_000645,TKT_00000299,2024-07-04,Service Change,Medium,Closed,7.117747291019702,4,Phone,AGT_034
CUST_000970,TKT_00000300,2024-11-24,Billing,Low,Open,12.854885933654073,4,App,AGT_013
CUST_000970,TKT_00000301,2025-07-20,Technical Support,High,Closed,11.74394941492897,4,App,AGT_040
CUST_000970,TKT_00000302,2021-02-02,Service Change,Low,Closed,5.507321644910898,4,Phone,AGT_005
CUST_000954,TKT_00000303,2022-07-13,Sales Inquiry,High,Closed,2.346280848705698,4,Email,AGT_049
CUST_000954,TKT_00000304,2021-06-08,Service Change,Medium,Closed,3.380523196475566,5,In Store,AGT_042
CUST_000308,TKT_00000305,2025-03-25,Service Change,Low,In Progress,5.398579438513771,5,Email,AGT_028
CUST_000671,TKT_00000306,2024-10-04,Billing,Low,Closed,22.858846662854265,5,App,AGT_015
CUST_000314,TKT_00000307,2025-04-20,Complaint,Medium,Open,41.85286592153639,5,App,AGT_050
CUST_000314,TKT_00000308,2024-07-10,Service Change,Low,Closed,2.0770678898902206,4,App,AGT_030
CUST_000702,TKT_00000309,2025-02-25,Service Change,High,Closed,4.244909493626661,4,App,AGT_049
CUST_000702,TKT_00000310,2024-11-29,Complaint,Low,In Progress,38.31235055830272,5,Phone,AGT_037
CUST_000625,TKT_00000311,2025-07-18,Billing,Low,Closed,16.595402211825682,2,App,AGT_030
CUST_000346,TKT_00000312,2025-03-17,Billing,High,Closed,9.01307069271334,3,In Store,AGT_047
CUST_000346,TKT_00000313,2025-04-20,Billing,High,Closed,7.142152580620951,5,App,AGT_032
CUST_000346,TKT_00000314,2024-04-10,Technical Support,Medium,Closed,71.31292138227153,3,Chat,AGT_028
CUST_000346,TKT_00000315,2022-04-13,Complaint,Medium,Closed,11.05914429975576,4,Phone,AGT_026
CUST_000840,TKT_00000316,2025-05-26,Billing,Low,In Progress,4.652239909459578,1,In Store,AGT_007
CUST_000244,TKT_00000317,2024-12-22,Sales Inquiry,Low,Closed,1.9209961545495382,2,Phone,AGT_046
CUST_000004,TKT_00000318,2025-01-02,Complaint,High,Closed,14.867417609600786,4,In Store,AGT_025
CUST_000004,TKT_00000319,2024-06-01,Service Change,Critical,Closed,5.3177729456012415,4,App,AGT_009
CUST_000004,TKT_00000320,2025-06-02,Technical Support,Medium,Closed,15.505524332355645,2,App,AGT_020
CUST_000315,TKT_00000321,2025-01-08,Technical Support,Medium,Closed,17.23468122039429,4,Chat,AGT_031
CUST_000315,TKT_00000322,2024-10-03,Complaint,Low,Closed,9.36691798968543,5,Email,AGT_025
CUST_000028,TKT_00000323,2025-07-14,Billing,Low,In Progress,7.042700440209187,5,In Store,AGT_011
CUST_000345,TKT_00000324,2024-02-21,Sales Inquiry,Low,Closed,2.8287521145379264,4,App,AGT_039
CUST_000248,TKT_00000325,2024-11-14,Service Change,Medium,Closed,5.652413559278279,5,Phone,AGT_050
CUST_000248,TKT_00000326,2024-10-21,Service Change,Low,Closed,6.627097841700776,2,In Store,AGT_024
CUST_000248,TKT_00000327,2024-04-09,Sales Inquiry,High,Closed,3.0225134760538754,4,Email,AGT_016
CUST_000248,TKT_00000328,2024-08-27,Technical Support,Medium,Closed,35.408903315279474,4,In Store,AGT_037
CUST_000101,TKT_00000329,2025-03-24,Complaint,Medium,Closed,35.20533432054578,5,Chat,AGT_004
CUST_000101,TKT_00000330,2024-12-11,Sales Inquiry,Low,Closed,3.1463816604187946,5,App,AGT_023
CUST_000211,TKT_00000331,2024-02-28,Billing,Low,Closed,17.334747339520007,3,App,AGT_027
CUST_000251,TKT_00000332,2022-03-04,Service Change,Low,Closed,6.937725707600186,4,Chat,AGT_039
CUST_000251,TKT_00000333,2023-06-19,Sales Inquiry,Low,Closed,1.593234323213814,3,Chat,AGT_021
CUST_000268,TKT_00000334,2022-02-18,Billing,Critical,Closed,17.30374959161745,5,App,AGT_018
CUST_000268,TKT_00000335,2023-01-20,Service Change,Low,Closed,3.733508438030745,3,Chat,AGT_045
CUST_000268,TKT_00000336,2022-09-23,Service Change,Low,Closed,5.671273752490876,4,Chat,AGT_040
CUST_000268,TKT_00000337,2023-07-01,Technical Support,High,Open,17.307255558589368,5,In Store,AGT_008
CUST_000061,TKT_00000338,2023-06-10,Complaint,Low,Closed,32.399593032988726,5,Phone,AGT_030
CUST_000061,TKT_00000339,2022-11-06,Technical Support,High,Closed,61.13811166562461,4,In Store,AGT_005
CUST_000061,TKT_00000340,2024-05-23,Complaint,Low,Closed,17.771033868317915,2,Phone,AGT_008
CUST_000255,TKT_00000341,2023-01-10,Complaint,Low,Closed,10.799089491684647,5,App,AGT_023
CUST_000553,TKT_00000342,2024-11-15,Technical Support,Low,Closed,3.073969115477882,3,Email,AGT_014
CUST_000553,TKT_00000343,2024-03-11,Sales Inquiry,High,Closed,0.5238084564620802,5,Phone,AGT_049
CUST_000553,TKT_00000344,2024-11-26,Service Change,Low,In Progress,2.2159717185186167,4,App,AGT_043
CUST_000919,TKT_00000345,2024-11-30,Service Change,Low,Closed,7.323317499705043,4,App,AGT_013
CUST_000919,TKT_00000346,2024-11-08,Billing,Low,Closed,18.738952450138623,3,Chat,AGT_017
CUST_000119,TKT_00000347,2024-01-01,Service Change,High,Closed,4.942993699249066,2,Email,AGT_026
CUST_000119,TKT_00000348,2023-10-24,Sales Inquiry,Low,Closed,3.674401627573435,5,In Store,AGT_004
CUST_000119,TKT_00000349,2023-06-14,Service Change,Critical,Closed,6.169212969179796,4,Phone,AGT_010
CUST_000119,TKT_00000350,2024-06-06,Complaint,Low,Closed,32.481655975264104,4,App,AGT_018
CUST_000529,TKT_00000351,2024-01-27,Technical Support,High,Closed,22.166483178672003,1,Email,AGT_027
CUST_000529,TKT_00000352,2024-01-27,Complaint,High,Closed,22.521985818638942,4,Chat,AGT_005
CUST_000638,TKT_00000353,2025-04-02,Complaint,Low,Closed,24.530381101625874,2,In Store,AGT_012
CUST_000638,TKT_00000354,2024-06-21,Technical Support,Medium,Closed,34.13325499226776,4,Chat,AGT_035
CUST_000638,TKT_00000355,2024-11-17,Billing,Low,In Progress,4.712991164959101,3,App,AGT_003
CUST_000089,TKT_00000356,2025-03-28,Service Change,High,Closed,7.756653232192182,4,App,AGT_025
CUST_000449,TKT_00000357,2025-02-08,Complaint,Low,Closed,29.676654032675543,5,Email,AGT_038
CUST_000449,TKT_00000358,2025-02-04,Sales Inquiry,High,In Progress,3.54096504058158,2,Phone,AGT_008
CUST_000449,TKT_00000359,2025-03-29,Technical Support,Medium,Closed,40.30234465716977,4,App,AGT_037
CUST_000279,TKT_00000360,2025-06-06,Sales Inquiry,High,Closed,3.8556022334907607,5,Email,AGT_011
CUST_000279,TKT_00000361,2024-05-09,Complaint,Low,Closed,8.720718388928475,3,App,AGT_045
CUST_000279,TKT_00000362,2024-08-24,Sales Inquiry,Medium,Closed,3.6977279334693396,4,Email,AGT_004
CUST_000113,TKT_00000363,2025-05-17,Complaint,Low,Closed,14.840650249399602,3,App,AGT_047
CUST_000145,TKT_00000364,2024-11-30,Service Change,Low,Closed,3.473759500562478,2,App,AGT_021
CUST_000936,TKT_00000365,2024-05-23,Complaint,Low,Closed,12.375550937953832,5,Email,AGT_009
CUST_000067,TKT_00000366,2023-12-11,Sales Inquiry,Low,Closed,3.593360460406819,5,Chat,AGT_008
CUST_000067,TKT_00000367,2023-05-16,Sales Inquiry,Medium,Open,1.4633232728646495,1,App,AGT_047
CUST_000230,TKT_00000368,2025-04-15,Technical Support,Medium,Closed,41.34531381904742,5,App,AGT_035
CUST_000513,TKT_00000369,2024-11-01,Complaint,Low,Closed,17.693532385637795,3,In Store,AGT_007
CUST_000222,TKT_00000370,2025-06-08,Service Change,Low,Closed,4.345281426285842,1,Chat,AGT_012
CUST_000222,TKT_00000371,2025-03-14,Technical Support,Medium,Closed,6.832267947001147,4,Phone,AGT_006
CUST_000222,TKT_00000372,2023-02-02,Service Change,Low,Closed,6.580010296131551,4,Email,AGT_021
CUST_000745,TKT_00000373,2024-11-05,Sales Inquiry,Low,Closed,3.415998819829449,5,Email,AGT_007
CUST_000084,TKT_00000374,2024-11-13,Service Change,High,Closed,0.821280344857568,3,App,AGT_044
CUST_000084,TKT_00000375,2025-01-11,Technical Support,High,Closed,36.955721918060696,5,In Store,AGT_020
CUST_000815,TKT_00000376,2025-07-23,Complaint,High,Closed,42.72026109074736,2,Phone,AGT_016
CUST_000276,TKT_00000377,2024-12-14,Sales Inquiry,Low,In Progress,1.8684736532997348,4,Phone,AGT_034
CUST_000276,TKT_00000378,2024-08-26,Sales Inquiry,Low,Closed,3.6213271911523637,2,In Store,AGT_047
CUST_000276,TKT_00000379,2025-05-23,Billing,Critical,Closed,9.159297431237352,2,Chat,AGT_050
CUST_000132,TKT_00000380,2025-02-20,Complaint,Medium,In Progress,26.04478434345215,5,In Store,AGT_042
CUST_000132,TKT_00000381,2025-02-09,Service Change,Medium,Closed,4.185916174705577,4,Chat,AGT_040
CUST_000132,TKT_00000382,2024-08-18,Complaint,Medium,Closed,41.95402408182633,4,Email,AGT_025
CUST_000847,TKT_00000383,2024-05-19,Service Change,Low,Closed,7.598336501187403,4,Chat,AGT_024
CUST_000847,TKT_00000384,2024-01-23,Sales Inquiry,Low,Closed,3.8980686843701093,4,Email,AGT_026
CUST_000847,TKT_00000385,2022-07-19,Billing,Low,Closed,14.266436394068743,5,App,AGT_023
CUST_000847,TKT_00000386,2023-06-21,Billing,Low,Closed,1.7659485269001234,1,In Store,AGT_021
CUST_000847,TKT_00000387,2022-06-29,Complaint,High,Closed,25.960059077231037,4,Phone,AGT_042
CUST_000394,TKT_00000388,2022-07-30,Service Change,Low,Closed,3.5079769950797237,5,App,AGT_042
CUST_000809,TKT_00000389,2022-03-17,Sales Inquiry,Low,Closed,3.581088547647778,4,Email,AGT_016
CUST_000207,TKT_00000390,2024-08-05,Complaint,Low,Closed,20.772131150348542,3,Email,AGT_018
CUST_000207,TKT_00000391,2024-09-21,Billing,Medium,In Progress,23.019426969452226,4,Phone,AGT_014
CUST_000207,TKT_00000392,2024-07-21,Service Change,High,Closed,3.3690102139661815,4,App,AGT_045
CUST_000998,TKT_00000393,2025-07-25,Sales Inquiry,Low,Closed,3.71252990944738,2,App,AGT_040
CUST_000998,TKT_00000394,2025-07-11,Complaint,Low,Closed,39.9119836418715,3,In Store,AGT_014
CUST_000323,TKT_00000395,2024-04-19,Technical Support,Medium,Open,33.58726759808614,4,Email,AGT_050
CUST_000323,TKT_00000396,2025-04-05,Billing,Low,Closed,12.831240595498032,2,Phone,AGT_015
CUST_000323,TKT_00000397,2025-06-10,Technical Support,Medium,Closed,22.250872825265287,2,Phone,AGT_010
CUST_000649,TKT_00000398,2025-06-24,Billing,High,Open,17.59951448388763,5,In Store,AGT_035
CUST_000258,TKT_00000399,2025-05-14,Complaint,Low,Closed,11.582208483492504,2,Phone,AGT_034
CUST_000959,TKT_00000400,2023-04-16,Service Change,High,Closed,3.7793758377251985,4,In Store,AGT_027
CUST_000109,TKT_00000401,2023-01-11,Sales Inquiry,Medium,Closed,3.7286628066456657,4,Email,AGT_031
CUST_000732,TKT_00000402,2024-08-25,Service Change,Low,Open,4.681042222601761,5,App,AGT_034
CUST_000732,TKT_00000403,2024-07-11,Technical Support,Medium,Open,10.53660078930474,5,Chat,AGT_028
CUST_000092,TKT_00000404,2022-07-04,Complaint,High,Closed,42.279455250796715,5,Chat,AGT_037
CUST_000092,TKT_00000405,2025-01-11,Technical Support,Low,Closed,23.05548358568896,4,Chat,AGT_004
CUST_000301,TKT_00000406,2025-05-20,Complaint,Low,Closed,7.696343753787863,4,Phone,AGT_008
CUST_000301,TKT_00000407,2024-02-07,Sales Inquiry,Low,Closed,2.7469020159082627,3,Email,AGT_033
CUST_000301,TKT_00000408,2023-12-07,Service Change,Medium,Closed,6.157902725856948,4,In Store,AGT_021
CUST_000301,TKT_00000409,2024-05-08,Billing,Medium,Closed,18.829287587699532,4,App,AGT_016
CUST_000582,TKT_00000410,2024-08-02,Complaint,Critical,Closed,7.32980482654857,3,Phone,AGT_043
CUST_000090,TKT_00000411,2024-03-23,Sales Inquiry,Medium,Closed,2.7989746848680017,2,Chat,AGT_022
CUST_000090,TKT_00000412,2024-10-18,Billing,Medium,Closed,23.79275322199898,4,In Store,AGT_032
CUST_000988,TKT_00000413,2021-11-21,Sales Inquiry,Medium,Closed,2.9680255114537335,4,In Store,AGT_044
CUST_000988,TKT_00000414,2022-08-21,Complaint,Medium,Closed,27.348316999862572,3,In Store,AGT_015
CUST_000474,TKT_00000415,2024-04-15,Complaint,Low,In Progress,28.349293851886856,1,Email,AGT_032
CUST_000569,TKT_00000416,2025-01-30,Billing,Low,Closed,21.19439919019744,5,Chat,AGT_047
CUST_000419,TKT_00000417,2021-09-05,Technical Support,Medium,Closed,18.756370055796886,2,Chat,AGT_021
CUST_000419,TKT_00000418,2025-04-07,Billing,High,In Progress,17.162296806509712,3,Phone,AGT_013
CUST_000021,TKT_00000419,2024-03-08,Complaint,Low,Closed,15.655323379298098,4,Chat,AGT_039
CUST_000021,TKT_00000420,2024-05-16,Complaint,Critical,In Progress,31.32973507820965,4,Chat,AGT_002
CUST_000579,TKT_00000421,2024-05-27,Complaint,High,Closed,5.050533475093331,4,Chat,AGT_042
CUST_000657,TKT_00000422,2022-08-24,Complaint,Low,Closed,15.56512564983949,3,Email,AGT_027
CUST_000657,TKT_00000423,2021-02-12,Billing,Low,Closed,7.871705266738159,4,App,AGT_043
CUST_000354,TKT_00000424,2021-09-20,Service Change,High,Closed,4.680967956643833,5,Phone,AGT_010
CUST_000441,TKT_00000425,2025-03-01,Billing,Critical,Closed,8.848337810467651,5,App,AGT_021
CUST_000441,TKT_00000426,2025-07-03,Complaint,Low,Closed,6.215566516110379,3,App,AGT_020
CUST_000073,TKT_00000427,2024-08-03,Billing,High,Closed,19.414120551621604,4,Chat,AGT_037
CUST_000822,TKT_00000428,2024-07-13,Sales Inquiry,Low,Closed,1.0352517258679508,5,App,AGT_013
CUST_000504,TKT_00000429,2022-10-01,Billing,Low,Open,13.097751616158769,5,In Store,AGT_026
CUST_000504,TKT_00000430,2024-02-08,Complaint,Low,Closed,5.962781581248209,5,Phone,AGT_008
CUST_000504,TKT_00000431,2022-09-14,Billing,Low,Closed,17.067713864265787,5,Chat,AGT_016
CUST_000578,TKT_00000432,2025-02-27,Sales Inquiry,High,Closed,2.936955420333656,1,In Store,AGT_004
CUST_000246,TKT_00000433,2025-04-28,Billing,Medium,Open,13.294234885575538,5,Email,AGT_011
CUST_000246,TKT_00000434,2024-04-14,Billing,Low,Closed,6.549959528387409,3,Chat,AGT_017
CUST_000246,TKT_00000435,2025-07-03,Service Change,Medium,In Progress,4.23145155601895,4,Phone,AGT_015
CUST_000955,TKT_00000436,2024-04-05,Service Change,Low,Closed,6.7321449383770355,2,Email,AGT_033
CUST_000531,TKT_00000437,2025-06-22,Service Change,Medium,Closed,5.732404311497388,2,Email,AGT_011
CUST_000531,TKT_00000438,2025-05-08,Complaint,High,In Progress,36.869487044297735,5,App,AGT_049
CUST_000415,TKT_00000439,2025-04-12,Technical Support,Medium,Open,15.273715234936368,5,Phone,AGT_037
CUST_000171,TKT_00000440,2025-05-11,Technical Support,Medium,Closed,40.628317117038804,2,In Store,AGT_004
CUST_000564,TKT_00000441,2023-06-01,Service Change,Medium,Closed,1.9936850285287706,4,Phone,AGT_015
CUST_000507,TKT_00000442,2023-02-22,Complaint,High,Closed,40.49976939281481,3,Email,AGT_016
CUST_000764,TKT_00000443,2024-04-14,Billing,Medium,Closed,9.142373249048244,3,Chat,AGT_030
CUST_000764,TKT_00000444,2024-06-08,Service Change,Low,Closed,4.849240559993856,1,App,AGT_032
CUST_000561,TKT_00000445,2025-01-08,Sales Inquiry,Low,Closed,1.779026569942645,2,App,AGT_033
CUST_000278,TKT_00000446,2022-06-17,Complaint,Medium,Open,24.787440381124533,2,Email,AGT_044
CUST_000388,TKT_00000447,2024-09-17,Service Change,Low,Open,6.560364579913131,3,App,AGT_045
CUST_000388,TKT_00000448,2025-05-25,Sales Inquiry,Medium,Closed,3.8970673339678865,4,In Store,AGT_028
CUST_000082,TKT_00000449,2023-04-05,Technical Support,Medium,Closed,2.4010838942850095,5,Chat,AGT_017
CUST_000082,TKT_00000450,2021-04-20,Technical Support,Medium,Open,30.04337200971731,2,In Store,AGT_015
CUST_000498,TKT_00000451,2025-01-19,Sales Inquiry,Low,Closed,3.64352639323615,3,Phone,AGT_012
CUST_000498,TKT_00000452,2024-10-11,Technical Support,Critical,Closed,45.83424693587161,2,App,AGT_035
CUST_000069,TKT_00000453,2024-08-13,Technical Support,Medium,Open,23.54340174853151,5,In Store,AGT_008
CUST_000163,TKT_00000454,2024-05-02,Billing,Low,Closed,10.743286002756559,3,App,AGT_020
CUST_000823,TKT_00000455,2025-03-13,Technical Support,High,Closed,36.019266768842236,5,Chat,AGT_037
CUST_000741,TKT_00000456,2022-06-26,Billing,High,Closed,7.459099641323875,5,In Store,AGT_046
CUST_000758,TKT_00000457,2025-03-20,Service Change,Low,Closed,5.0799447898165235,5,App,AGT_029
CUST_000758,TKT_00000458,2024-07-09,Service Change,Medium,Closed,4.530690900729902,4,App,AGT_044
CUST_000443,TKT_00000459,2025-04-20,Complaint,High,Closed,27.7202399438955,2,Email,AGT_016
CUST_000843,TKT_00000460,2021-11-26,Technical Support,Critical,Closed,35.41826471515751,5,App,AGT_043
CUST_000843,TKT_00000461,2020-09-03,Billing,Low,Closed,5.566950254111466,3,Chat,AGT_039
CUST_000196,TKT_00000462,2024-07-20,Service Change,High,Closed,1.122488588735498,5,Phone,AGT_013
CUST_000453,TKT_00000463,2025-06-27,Service Change,Low,Closed,4.429813536323771,4,App,AGT_038
CUST_000453,TKT_00000464,2025-03-07,Service Change,Low,Open,1.7692902263154295,4,Email,AGT_009
CUST_000453,TKT_00000465,2025-03-14,Service Change,Low,Closed,1.3440625096724776,3,In Store,AGT_018
CUST_000055,TKT_00000466,2025-06-09,Sales Inquiry,Low,Closed,2.894789341429597,5,Chat,AGT_006
CUST_000167,TKT_00000467,2025-06-09,Sales Inquiry,High,Closed,1.8745439123088086,5,Email,AGT_031
CUST_000920,TKT_00000468,2024-12-19,Service Change,High,Closed,3.196171659495779,5,Email,AGT_043
CUST_000392,TKT_00000469,2024-08-18,Service Change,High,Closed,2.111898385439831,3,Phone,AGT_035
CUST_000392,TKT_00000470,2023-12-11,Complaint,Low,Open,31.79975143011392,1,In Store,AGT_030
CUST_000392,TKT_00000471,2025-06-26,Service Change,High,Closed,6.178672626566661,5,Email,AGT_015
CUST_000392,TKT_00000472,2024-06-27,Technical Support,Medium,Closed,47.75298475008876,4,Email,AGT_038
CUST_000774,TKT_00000473,2025-07-25,Sales Inquiry,Medium,Closed,0.5127589076178883,5,In Store,AGT_024
CUST_000774,TKT_00000474,2025-06-13,Sales Inquiry,Critical,Closed,2.8323899858148383,2,Phone,AGT_006
CUST_000642,TKT_00000475,2021-04-17,Service Change,Medium,Closed,5.932223696308085,1,In Store,AGT_046
CUST_000642,TKT_00000476,2023-06-03,Service Change,Medium,Closed,6.39053097298115,5,Email,AGT_048
CUST_000694,TKT_00000477,2024-03-26,Service Change,Low,Closed,7.521278503478549,4,App,AGT_034
CUST_000694,TKT_00000478,2022-12-11,Sales Inquiry,High,Closed,3.9575612280019246,4,Email,AGT_016
CUST_000059,TKT_00000479,2024-08-05,Technical Support,Medium,In Progress,35.16034928613482,5,In Store,AGT_041
